fragment_a,fragment_b,source_a,source_b,index_a,index_b,index_distance,same_file_type,bfa_cosine_similarity,bfa_euclidean_distance,bfa_manhattan_distance,bfa_correlation,diff_entropy,diff_mean,diff_variance,diff_std,diff_printable_ratio,diff_null_ratio,diff_high_byte_ratio,diff_control_ratio,diff_max_consecutive,seam_byte_difference,seam_avg_difference_4,seam_avg_difference_16,seam_identical,seam_both_null,seam_both_printable,label
FRAG_001223,FRAG_001224,sample_text_015.json,sample_text_015.json,18,19,1,1,0.9992886462089147,0.008664975476018383,0.04102,0.9992317814303158,0.006800000000000139,0.05270000000000152,1.3606999999999516,0.019199999999997885,0.0,0.0,0.0,0.0,0.0,4.0,2.25,33.25,0,0,1,1
FRAG_000502,FRAG_000503,sample_pdf_012.pdf,sample_pdf_012.pdf,19,20,1,1,0.9995583245668255,0.007241277511599727,0.03174999999999997,0.9995273065402016,0.015699999999999825,0.16679999999999495,0.4915000000000873,0.009100000000000108,0.0,0.0,0.0,0.0,0.0,37.0,47.5,29.25,0,0,1,1
FRAG_001302,FRAG_001303,sample_text_020.txt,sample_text_020.txt,0,1,1,1,0.9988406732447035,0.009434760198330427,0.03810999999999999,0.9987093515563751,0.006900000000000794,0.04779999999999518,3.6684000000000196,0.059499999999999886,0.0,0.0,0.0,0.0,1.0,56.0,47.75,42.3125,0,0,1,1
FRAG_001413,FRAG_000910,sample_zip_006.zip,sample_png_013.png,3,7,4,0,0.9141990961114206,0.02714020265215424,0.34863999999999995,-0.006791588126682609,0.0486999999999993,2.1738,143.90650000000005,0.9742999999999995,0.011699999999999988,0.0008999999999999998,0.023299999999999987,0.009600000000000011,1.0,12.0,157.75,112.8125,0,0,0,0
FRAG_001197,FRAG_001198,sample_text_014.txt,sample_text_014.txt,0,1,1,1,0.9991909477527232,0.007944394250035682,0.03174,0.9991009343103471,0.019599999999999618,0.12229999999999563,4.499500000000012,0.07289999999999708,0.0,0.0,0.0,0.0,0.0,5.0,7.25,18.375,0,0,1,1
FRAG_000610,FRAG_001580,sample_pdf_018.pdf,sample_zip_020.zip,7,4,3,0,0.2589295525378496,0.22538977949321481,1.69923,-0.00324071868578445,3.3705999999999996,30.963399999999993,4595.5758,45.30029999999999,0.6033,0.0029,0.4856,0.1143,0.0,71.0,77.75,71.5,0,0,1,0
FRAG_001479,FRAG_001480,sample_zip_011.zip,sample_zip_011.zip,16,17,1,1,0.9332082017207154,0.02365695880708254,0.28571,0.01076177119577067,0.0028999999999994586,0.5415000000000134,32.522899999999936,0.21810000000000684,0.0005000000000000004,0.008799999999999999,0.0006999999999999784,0.0029000000000000137,15.0,32.0,62.5,56.0,0,0,0,1
FRAG_000197,FRAG_000198,sample_jpeg_022.jpg,sample_jpeg_022.jpg,4,5,1,1,0.9364175393951273,0.023018351374501173,0.28469,-0.017070120668973114,0.000300000000000189,1.3999000000000024,23.035399999999754,0.15489999999999782,0.0016999999999999793,0.0011999999999999997,0.004200000000000037,0.004400000000000001,0.0,143.0,66.25,72.4375,0,0,0,1
FRAG_000079,FRAG_000588,sample_jpeg_010.jpg,sample_pdf_017.pdf,1,5,4,0,0.2626610449319223,0.23014009885285094,1.7202100000000002,0.03766061223077385,3.4463,32.60719999999999,4766.9122,46.586999999999996,0.6309,0.0093,0.5042,0.1201,0.0,45.0,60.5,51.6875,0,0,1,0
FRAG_001477,FRAG_001478,sample_zip_011.zip,sample_zip_011.zip,14,15,1,1,0.9464214872079182,0.021087885147638676,0.26853,0.0866216847658418,0.0011999999999998678,1.4827000000000083,6.454899999999725,0.043600000000012074,0.0012000000000000344,0.0024000000000000002,0.006099999999999939,0.007599999999999996,1.0,79.0,121.5,88.75,0,0,0,1
FRAG_001080,FRAG_001367,sample_text_004.json,sample_text_025.log,13,9,4,1,0.7932103824406783,0.1413235129056733,0.6737900000000001,0.7747926984120869,0.1297000000000006,10.671699999999987,304.0239,4.578499999999998,0.0,0.0,0.0,0.0,1.0,50.0,25.25,26.6875,0,0,1,0
FRAG_001189,FRAG_001136,sample_text_013.csv,sample_text_009.txt,1,8,7,1,0.4820030252645041,0.21001177562222553,1.02243,0.4294162273824116,0.22529999999999983,16.601799999999997,367.3755,6.667300000000001,0.0,0.0,0.0,0.0,1.0,68.0,30.0,40.125,0,0,1,0
FRAG_001047,FRAG_000970,sample_text_002.txt,sample_png_020.png,4,1,3,0,0.307527907895864,0.18611930824070888,1.60639,-0.017469020946008447,2.8419,48.0051,4454.0509,42.6987,0.6125,0.0024,0.4983,0.1111,0.0,164.0,117.75,117.5,0,0,0,0
FRAG_001246,FRAG_001247,sample_text_016.json,sample_text_016.json,8,9,1,1,0.9993425863975558,0.009143467613547927,0.04883999999999997,0.9993014866005019,0.040000000000000036,0.24370000000000402,15.6717000000001,0.220799999999997,0.0,0.0,0.0,0.0,0.0,65.0,21.75,18.625,0,0,1,1
FRAG_000592,FRAG_000593,sample_pdf_017.pdf,sample_pdf_017.pdf,9,10,1,1,0.9998069674023639,0.004606810176249942,0.020970000000000003,0.999792202297791,0.002200000000000202,0.18719999999999004,5.2152999999999565,0.09269999999999712,0.0,0.0,0.0,0.0,0.0,5.0,48.75,32.6875,0,0,1,1
FRAG_001136,FRAG_000425,sample_text_009.txt,sample_pdf_009.pdf,8,15,7,0,0.8551473997890976,0.12330750017740202,0.70756,0.843434025339476,0.5754000000000001,15.409000000000006,175.23900000000003,2.9808999999999983,0.0,0.0,0.0,0.0,0.0,69.0,30.5,46.3125,0,0,1,0
FRAG_000286,FRAG_000506,sample_pdf_003.pdf,sample_pdf_012.pdf,6,23,17,1,0.9973642702125477,0.018209214700255466,0.08834999999999997,0.9971923383813621,0.12370000000000037,1.5949999999999989,49.24969999999996,0.8885000000000005,0.0,0.0,0.0,0.0,0.0,5.0,9.0,23.375,0,0,1,0
FRAG_001520,FRAG_000863,sample_zip_015.zip,sample_png_008.png,0,8,8,0,0.9375510865132258,0.022802238925158206,0.28119000000000005,-0.012118795835478948,0.0011999999999998678,3.011899999999997,31.144900000000234,0.20929999999999893,0.007599999999999996,0.0024999999999999996,0.015599999999999947,0.008800000000000002,1.0,147.0,138.0,128.5,0,0,0,0
FRAG_000970,FRAG_000971,sample_png_020.png,sample_png_020.png,1,2,1,1,0.9531284343656602,0.019627432333344064,0.25471,0.053140377780669504,0.004100000000000215,1.2687999999999846,5.392399999999725,0.03659999999999286,0.01150000000000001,0.001,0.007799999999999974,0.002699999999999994,0.0,96.0,66.75,78.4375,0,0,0,1
FRAG_000580,FRAG_000581,sample_pdf_016.pdf,sample_pdf_016.pdf,19,20,1,1,0.9999832370785052,0.0013824977396003262,0.004390000000000012,0.9999820039165399,0.0009999999999994458,0.01310000000000855,1.4660000000000082,0.026299999999999102,0.0,0.0,0.0,0.0,0.0,36.0,24.75,22.9375,0,0,1,1
FRAG_000103,FRAG_000104,sample_jpeg_012.jpg,sample_jpeg_012.jpg,4,5,1,1,0.949402327852017,0.0204745524981622,0.26265,0.10830685655709077,0.009699999999999598,0.5686000000000035,103.72209999999995,0.6971999999999952,0.005599999999999994,0.000700000000000001,0.0021999999999999797,0.005699999999999997,0.0,103.0,58.5,108.5625,0,0,0,1
FRAG_000122,FRAG_001575,sample_jpeg_014.jpeg,sample_zip_019.zip,1,7,6,0,0.8868263257808656,0.032294660549384936,0.31084999999999996,0.16736523406696974,0.04380000000000006,4.106200000000001,83.4311000000007,0.559899999999999,0.01100000000000001,0.022900000000000004,0.03320000000000001,0.019199999999999995,15.0,89.0,41.75,61.5625,0,0,0,0
FRAG_000572,FRAG_001143,sample_pdf_016.pdf,sample_text_010.log,11,4,7,0,0.8522253034018279,0.1263815943877905,0.72362,0.8406615421757514,0.6446000000000005,16.250799999999998,202.43330000000003,3.474499999999999,0.0,0.0,0.0,0.0,1.0,64.0,38.25,22.3125,0,0,1,0
FRAG_000809,FRAG_000810,sample_png_003.png,sample_png_003.png,0,1,1,1,0.9398195629769245,0.022394606493528747,0.28566,0.03953093272061682,0.0011999999999998678,0.08420000000000982,122.10570000000007,0.8245000000000005,0.014000000000000012,0.0,0.004400000000000015,0.010899999999999993,1.0,45.0,78.75,57.75,0,0,0,1
FRAG_000837,FRAG_000838,sample_png_006.png,sample_png_006.png,2,3,1,1,0.9486246803571085,0.020615244359454,0.25435,0.07348316945538516,0.007100000000000328,0.07519999999999527,193.6282999999994,1.318799999999996,0.0030999999999999917,0.001,0.0012000000000000344,0.0025000000000000022,0.0,103.0,145.0,106.25,0,0,0,1
FRAG_000812,FRAG_000813,sample_png_003.png,sample_png_003.png,3,4,1,1,0.9449742031709611,0.02128184202553905,0.27627999999999997,-0.07964521891483714,0.0020999999999995467,0.7620000000000005,83.51170000000002,0.5662000000000091,0.005599999999999994,0.00019999999999999966,0.008000000000000007,0.001700000000000007,0.0,37.0,64.75,83.375,0,0,1,1
FRAG_001566,FRAG_001127,sample_zip_018.zip,sample_text_008.json,8,19,11,0,0.27090637831671566,0.21847664909550404,1.59614,0.014005964166915854,2.9730999999999996,55.93939999999999,4233.7998,38.5746,0.6099,0.0044,0.4917,0.114,2.0,12.0,47.25,68.9375,0,0,1,0
FRAG_000850,FRAG_000851,sample_png_007.png,sample_png_007.png,4,5,1,1,0.9407979738722275,0.02220364834886375,0.289,0.042367479683189595,0.002000000000000668,0.7951999999999941,119.46199999999953,0.8131000000000057,0.010799999999999976,0.0014999999999999996,0.007599999999999996,0.004100000000000006,0.0,147.0,135.75,97.6875,0,0,0,1
FRAG_001116,FRAG_000461,sample_text_008.json,sample_pdf_011.pdf,8,8,0,0,0.7219092668363771,0.17554890258842407,0.8979400000000001,0.7007985582918308,0.48099999999999987,26.6712,497.7255,7.897600000000001,0.0,0.0,0.0,0.0,2.0,79.0,69.0,41.625,0,0,1,0
FRAG_001420,FRAG_001421,sample_zip_006.zip,sample_zip_006.zip,10,11,1,1,0.9427721228015608,0.02183519406829259,0.27141,0.08064413110782057,0.000700000000000145,2.1494,141.17929999999978,0.9566999999999979,0.0020000000000000018,0.0024999999999999996,0.011500000000000066,0.012700000000000003,1.0,151.0,108.25,101.8125,0,0,0,1
FRAG_001529,FRAG_000694,sample_zip_015.zip,sample_pdf_020.pdf,9,21,12,0,0.17051040408491167,0.24476460467150885,1.6610099999999999,0.038994917475537204,2.8497000000000003,11.5728,5112.435799999999,48.60900000000001,0.5905,0.1013,0.3763,0.2088,15.0,101.0,105.5,93.3125,0,0,0,0
FRAG_000990,FRAG_000219,sample_png_022.png,sample_jpeg_025.jpg,2,5,3,0,0.9390693125058924,0.022571676942575624,0.28564,0.0653467379538692,0.009199999999999875,4.4773,63.47789999999986,0.42910000000000537,0.017299999999999982,0.005399999999999999,0.027099999999999957,0.011200000000000002,0.0,154.0,82.0,78.875,0,0,0,0
FRAG_001464,FRAG_001465,sample_zip_011.zip,sample_zip_011.zip,1,2,1,1,0.9443657345501898,0.021488343351687214,0.27782999999999997,0.05169095979339991,0.004100000000000215,0.0537000000000063,18.95550000000003,0.12760000000000105,0.0013000000000000234,0.0,0.0019000000000000128,0.0005000000000000004,0.0,217.0,84.25,75.6875,0,0,0,1
FRAG_001549,FRAG_000359,sample_zip_017.zip,sample_pdf_006.pdf,5,11,6,0,0.26484174494458224,0.23045703655996272,1.7212699999999999,0.04737558281271852,3.4555,32.24730000000001,4613.6061,45.6755,0.6187,0.0029,0.501,0.1125,1.0,28.0,72.25,71.5625,0,0,0,0
FRAG_001040,FRAG_001041,sample_text_001.json,sample_text_001.json,15,16,1,1,0.9996621897920897,0.0059884973073384635,0.03417000000000002,0.9996353506936287,0.013400000000000745,0.4265000000000043,5.610999999999876,0.07909999999999684,0.0,0.0,0.0,0.0,0.0,2.0,3.25,53.8125,0,0,1,1
FRAG_000873,FRAG_000874,sample_png_009.png,sample_png_009.png,4,5,1,1,0.938508035444712,0.02263721714345648,0.28506,0.010054262356205795,0.009800000000000253,1.3543000000000092,58.40549999999985,0.39799999999999613,0.00269999999999998,0.001,0.00030000000000002247,0.0005000000000000004,0.0,42.0,48.75,71.0,0,0,1,1
FRAG_001614,FRAG_001621,sample_zip_023.zip,sample_zip_024.zip,4,4,0,1,0.9421277337849815,0.02194016408325152,0.26890000000000003,0.03966907226333418,0.013200000000000323,1.3216000000000037,107.3715000000002,0.7258000000000067,0.0010000000000000009,0.0017000000000000001,0.0,0.0015000000000000013,1.0,38.0,66.75,59.3125,0,0,1,0
FRAG_001242,FRAG_001056,sample_text_016.json,sample_text_002.txt,4,13,9,1,0.7956974659385857,0.14014019373470268,0.6698700000000001,0.7774132358989286,0.1286000000000005,10.5552,302.86619999999994,4.565799999999996,0.0,0.0,0.0,0.0,2.0,4.0,22.25,32.0,0,0,1,0
FRAG_001046,FRAG_001047,sample_text_002.txt,sample_text_002.txt,3,4,1,1,0.9994910183162761,0.006240104165797234,0.02683,0.9994331277285041,0.00140000000000029,0.04570000000001073,0.2780999999999949,0.0045999999999999375,0.0,0.0,0.0,0.0,0.0,7.0,5.25,21.25,0,0,1,1
FRAG_000188,FRAG_000189,sample_jpeg_021.jpg,sample_jpeg_021.jpg,1,2,1,1,0.9404367507086508,0.02222616026217754,0.28066,-0.02687123337217125,0.000700000000000145,2.636199999999988,162.1220999999996,1.0982999999999947,0.03359999999999996,0.0023999999999999994,0.026300000000000046,0.006100000000000008,0.0,19.0,49.75,103.25,0,0,0,1
FRAG_000373,FRAG_000103,sample_pdf_007.pdf,sample_jpeg_012.jpg,3,4,1,0,0.24144505194039395,0.23038492593917687,1.71101,-0.06967223491804242,3.4381000000000004,32.9024,4700.4093,46.091800000000006,0.6191,0.0078,0.5022,0.1143,0.0,106.0,72.5,81.4375,0,0,0,0
FRAG_000838,FRAG_001587,sample_png_006.png,sample_zip_020.zip,3,11,8,0,0.9429949286764926,0.021787439041796537,0.27879,0.07811879630652635,0.005300000000000082,0.5978999999999957,129.34199999999964,0.883499999999998,0.007799999999999974,0.0008000000000000004,0.00610000000000005,0.0015000000000000013,0.0,71.0,55.75,76.8125,0,0,0,0
FRAG_000381,FRAG_000382,sample_pdf_007.pdf,sample_pdf_007.pdf,11,12,1,1,0.999831300938845,0.004429255016365616,0.019510000000000003,0.999819168666697,0.009500000000000064,0.06940000000000168,3.3274999999999864,0.060900000000000176,0.0,0.0,0.0,0.0,0.0,77.0,22.0,34.375,0,0,1,1
FRAG_001136,FRAG_000211,sample_text_009.txt,sample_jpeg_024.jpeg,8,6,2,0,0.2980377742797112,0.18754040684609813,1.6224999999999998,-0.041499418291940836,2.8438,47.74000000000001,4667.8221,44.0935,0.6154999999999999,0.0066,0.4924,0.1194,0.0,3.0,70.0,100.9375,0,0,1,0
FRAG_000060,FRAG_000061,sample_jpeg_008.jpeg,sample_jpeg_008.jpeg,1,2,1,1,0.9467443256274055,0.02105569519156278,0.26363,0.13440925978731394,0.0016999999999995907,0.8981999999999886,147.96000000000004,0.995900000000006,0.01100000000000001,0.0,0.003400000000000014,0.009599999999999997,0.0,23.0,96.0,94.25,0,0,1,1
FRAG_001555,FRAG_001343,sample_zip_017.zip,sample_text_024.txt,11,2,9,0,0.3032420544471726,0.1867778744926711,1.63234,-0.026682674765954758,2.8435000000000006,49.216499999999996,4558.5814,43.3874,0.6317999999999999,0.0039,0.512,0.115,1.0,82.0,71.5,74.8125,0,0,1,0
FRAG_001107,FRAG_000859,sample_text_007.csv,sample_png_008.png,9,4,5,0,0.2604266609160112,0.21407773447979123,1.728,-0.04704559557887451,3.1598999999999995,64.38309999999998,4861.4367,49.84039999999999,0.6113,0.0042,0.4863,0.1201,1.0,56.0,112.25,88.3125,0,0,1,0
FRAG_001061,FRAG_001062,sample_text_003.log,sample_text_003.log,2,3,1,1,0.9991069350177537,0.008302072030523466,0.03712,0.9990063544788712,0.012299999999999756,0.03440000000000509,2.1987000000000307,0.03570000000000206,0.0,0.0,0.0,0.0,1.0,5.0,11.25,30.4375,0,0,1,1
FRAG_001244,FRAG_000906,sample_text_016.json,sample_png_013.png,6,3,3,0,0.26773029133392934,0.22105514266806822,1.5707899999999997,0.01617190601707132,2.9622,58.5857,4188.8697,38.38120000000001,0.6084,0.0029,0.4963,0.1086,2.0,74.0,99.0,101.5625,0,0,0,0
FRAG_001382,FRAG_001383,sample_zip_002.zip,sample_zip_002.zip,2,3,1,1,0.9404666214354678,0.022221125084027585,0.2847,-0.027110109854496453,0.006400000000000183,1.4630999999999972,24.462000000000444,0.1658000000000044,0.019699999999999995,0.004200000000000001,0.017600000000000005,0.0031999999999999945,1.0,26.0,59.25,56.375,0,0,0,1
FRAG_000771,FRAG_000860,sample_pdf_025.pdf,sample_png_008.png,3,5,2,0,0.24378450576059715,0.23032361385667774,1.72653,-0.04909101677912842,3.4459,31.851799999999997,4871.835800000001,47.5644,0.6306,0.0068,0.5012,0.1282,0.0,38.0,38.75,70.5625,0,0,1,0
FRAG_001024,FRAG_001223,sample_png_025.png,sample_text_015.json,13,18,5,0,0.2334184724326589,0.22411804121935386,1.5983399999999999,-0.01080467211344247,2.7821999999999996,56.381299999999996,4153.244299999999,38.1203,0.6102000000000001,0.0086,0.4881,0.121,0.0,120.0,90.0,67.25,0,0,0,0
FRAG_001327,FRAG_000306,sample_text_022.log,sample_pdf_004.pdf,2,0,2,0,0.8612718881100261,0.11745281648389706,0.7050700000000001,0.8493682545989597,0.41249999999999964,14.104199999999992,114.88120000000004,1.9194999999999993,0.0020000000000000018,0.0,0.002,0.0,0.0,12.0,23.75,60.4375,0,0,1,0
FRAG_000942,FRAG_000943,sample_png_017.png,sample_png_017.png,3,4,1,1,0.9360229923480081,0.023058826943277058,0.30029,-0.07061933135060758,0.010699999999999932,0.1717000000000013,118.46960000000036,0.7998999999999938,0.0037000000000000366,0.0037000000000000006,0.0017000000000000348,0.002700000000000008,0.0,187.0,143.5,89.3125,0,0,0,1
FRAG_000008,FRAG_000009,sample_jpeg_001.jpeg,sample_jpeg_001.jpeg,7,8,1,1,0.938260191581708,0.0227059815907615,0.29,0.0330581631197664,0.011800000000000033,1.8293999999999926,40.712000000000444,0.2732999999999919,0.01469999999999999,0.002,0.0022000000000000353,0.011699999999999988,0.0,16.0,59.5,77.875,0,0,1,1
FRAG_000788,FRAG_000789,sample_pdf_025.pdf,sample_pdf_025.pdf,20,21,1,1,0.9992295731254627,0.009444262808710906,0.041450000000000015,0.9991739015924312,0.02909999999999968,0.5234999999999985,18.642599999999902,0.33699999999999974,0.0,0.0,0.0,0.0,0.0,18.0,28.75,25.3125,0,0,1,1
FRAG_000126,FRAG_000127,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,1,2,1,1,0.9406359887919411,0.022233479259890925,0.28606,0.03797978329989718,0.002100000000000435,1.255899999999997,67.38050000000021,0.4522000000000048,0.005099999999999993,0.0017999999999999995,0.01050000000000001,0.004600000000000007,0.0,54.0,129.25,91.125,0,0,0,1
FRAG_000344,FRAG_000345,sample_pdf_005.pdf,sample_pdf_005.pdf,30,31,1,1,0.999500432065242,0.007727903984910789,0.04293000000000002,0.999465759846996,0.06960000000000033,0.5571000000000055,23.601800000000026,0.41710000000000136,0.0,0.0,0.0,0.0,0.0,1.0,6.5,9.875,0,0,1,1
FRAG_001085,FRAG_001086,sample_text_005.csv,sample_text_005.csv,0,1,1,1,0.9966633013630521,0.017946615279767934,0.08549999999999998,0.9963695368549054,0.023699999999999832,0.39920000000000044,28.802599999999984,0.5903999999999989,0.0,0.0,0.0,0.0,1.0,10.0,16.5,33.375,0,0,1,1
FRAG_000226,FRAG_001354,sample_pdf_001.pdf,sample_text_024.txt,1,13,12,0,0.8594279140958794,0.12165466945415618,0.72166,0.8481163318890049,0.5970000000000004,15.563000000000002,187.0344,3.1982,0.0,0.0,0.0,0.0,1.0,5.0,19.25,18.75,0,0,1,0
FRAG_000599,FRAG_001429,sample_pdf_017.pdf,sample_zip_007.zip,16,5,11,0,0.25298842310949554,0.2278146476853497,1.70411,-0.014220228333892533,3.4034000000000004,30.892300000000006,4722.677900000001,46.4046,0.6101,0.0063,0.4868,0.1191,1.0,84.0,78.75,60.75,0,0,0,0
FRAG_001094,FRAG_000056,sample_text_006.log,sample_jpeg_007.jpg,4,3,1,0,0.30734503905657734,0.1871680811463322,1.62016,-0.0058485618608195905,2.8622000000000005,45.941599999999994,4616.6176000000005,43.7344,0.6147,0.0078,0.4885,0.1233,0.0,58.0,45.25,55.9375,0,0,1,0
FRAG_000114,FRAG_000115,sample_jpeg_013.jpeg,sample_jpeg_013.jpeg,2,3,1,1,0.9532545456784389,0.0197157703374735,0.2587,0.22768114485909674,0.0,0.6877999999999957,16.817599999999402,0.11350000000000193,0.0009000000000000119,0.0011999999999999997,0.0034999999999999476,0.0032000000000000084,0.0,24.0,62.75,70.3125,0,0,0,1
FRAG_000221,FRAG_000222,sample_jpeg_025.jpg,sample_jpeg_025.jpg,7,8,1,1,0.9445453778753458,0.0214665297614682,0.26798999999999995,0.07239232156698024,0.006400000000000183,0.25319999999999254,133.20460000000003,0.8937999999999988,0.008999999999999952,0.001,0.0045999999999999375,0.0076000000000000095,0.0,36.0,89.25,81.0625,0,0,1,1
FRAG_000524,FRAG_000525,sample_pdf_013.pdf,sample_pdf_013.pdf,6,7,1,1,0.9999138455859062,0.0033304654329387655,0.015639999999999994,0.9999083923085619,0.021099999999999675,0.27710000000000434,8.564200000000028,0.15960000000000107,0.0,0.0,0.0,0.0,0.0,1.0,24.5,34.625,0,0,1,1
FRAG_001176,FRAG_000282,sample_text_012.log,sample_pdf_003.pdf,2,2,0,0,0.8595604663462466,0.12105019330839584,0.70855,0.8481375246259399,0.5361000000000002,15.516300000000001,183.14290000000005,3.1240999999999985,0.0,0.0,0.0,0.0,1.0,23.0,16.0,40.625,0,0,1,0
FRAG_000619,FRAG_000620,sample_pdf_018.pdf,sample_pdf_018.pdf,16,17,1,1,0.9982972218044951,0.013905815330285386,0.05767,0.9981715360206334,0.023600000000000065,0.3119999999999976,3.552500000000009,0.06420000000000314,0.0,0.0,0.0,0.0,0.0,15.0,28.5,21.25,0,0,1,1
FRAG_000765,FRAG_001628,sample_pdf_024.pdf,sample_zip_025.zip,10,5,5,0,0.2958507583418395,0.22644084238493725,1.6753500000000001,0.16907496172574316,3.4265,31.797799999999995,4620.0784,45.5709,0.6034999999999999,0.0037,0.4897,0.1091,1.0,55.0,42.75,64.0,0,0,1,0
FRAG_000226,FRAG_000391,sample_pdf_001.pdf,sample_pdf_008.pdf,1,1,0,1,0.9962991478544334,0.020472220202020105,0.09954000000000002,0.9960249713114899,0.028200000000000003,0.23080000000000211,14.752899999999954,0.2656000000000027,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.75,1,0,1,0
FRAG_001194,FRAG_001195,sample_text_013.csv,sample_text_013.csv,6,7,1,1,0.99561653526193,0.019931106341595794,0.07221999999999999,0.9952031032894797,0.0118999999999998,0.30939999999999657,1.3385000000000673,0.027999999999998693,0.0,0.0,0.0,0.0,0.0,6.0,42.0,31.8125,0,0,1,1
FRAG_001618,FRAG_001619,sample_zip_024.zip,sample_zip_024.zip,1,2,1,1,0.9413154290989916,0.02205351219193895,0.2803,-0.024155222592282782,0.001100000000000101,0.692300000000003,144.02660000000014,0.9811000000000121,0.009099999999999997,0.0021000000000000003,0.007799999999999974,0.00020000000000000573,1.0,73.0,59.25,68.9375,0,0,0,1
FRAG_001599,FRAG_001600,sample_zip_021.zip,sample_zip_021.zip,10,11,1,1,0.940907368069946,0.022142757280880807,0.28067,-0.013651017933073098,0.008199999999999541,0.6154999999999973,143.58200000000033,0.9639000000000095,0.0049000000000000155,0.0023999999999999994,0.0037000000000000366,0.007800000000000001,0.0,115.0,97.5,100.6875,0,0,0,1
FRAG_000305,FRAG_000915,sample_pdf_003.pdf,sample_png_014.png,25,4,21,0,0.26192596808849383,0.22227002586943656,1.6711200000000002,-0.00626392350850451,3.2638,43.20469999999999,4376.9984,41.4174,0.6215999999999999,0.0029,0.5103,0.106,8.0,192.0,100.75,100.625,0,0,0,0
FRAG_000326,FRAG_001524,sample_pdf_005.pdf,sample_zip_015.zip,12,4,8,0,0.25339626190765935,0.22998906778366665,1.7251100000000001,-0.004893489205099843,3.4360999999999997,34.4375,4814.5192,47.04,0.6284000000000001,0.0042,0.5098,0.1128,0.0,26.0,56.0,62.1875,0,0,1,0
FRAG_000900,FRAG_000901,sample_png_012.png,sample_png_012.png,3,4,1,1,0.9394003009425603,0.022432735009356306,0.28664,-0.0249256558181792,0.0034000000000000696,0.8890999999999991,80.58450000000084,0.5456000000000074,0.009500000000000008,0.001,0.013600000000000001,0.00520000000000001,0.0,156.0,116.25,102.9375,0,0,0,1
FRAG_000127,FRAG_001122,sample_jpeg_015.jpeg,sample_text_008.json,2,14,12,0,0.2553527237276368,0.2224810124482537,1.59329,-0.03444752090105355,2.9786,59.99069999999999,4328.5323,39.29600000000001,0.6238,0.0063,0.5078,0.1128,2.0,23.0,98.5,79.5,0,0,1,0
FRAG_001631,FRAG_001160,sample_zip_025.zip,sample_text_011.json,8,13,5,0,0.27198278256630626,0.22170355003923595,1.5810299999999997,0.039259370832605264,2.9652000000000003,58.65289999999999,4242.3693,38.6999,0.6228,0.0066,0.4998,0.1189,1.0,110.0,74.25,118.5625,0,0,0,0
FRAG_000558,FRAG_001025,sample_pdf_015.pdf,sample_text_001.json,9,0,9,0,0.7289514659491557,0.17237800236689135,0.87643,0.7081436273545935,0.4500000000000002,26.2329,491.27970000000005,7.779600000000002,0.0,0.0,0.0,0.0,3.0,21.0,36.0,47.625,0,0,1,0
FRAG_000467,FRAG_001584,sample_pdf_011.pdf,sample_zip_020.zip,14,8,6,0,0.22690791854957565,0.23424596047744348,1.72362,-0.11825433371070726,3.4834000000000005,31.198499999999996,4872.0632,47.5801,0.6208,0.0076,0.4966,0.1206,1.0,114.0,80.75,77.5625,0,0,0,0
FRAG_000006,FRAG_000580,sample_jpeg_001.jpeg,sample_pdf_016.pdf,5,19,14,0,0.2295358671313527,0.23047923811050747,1.72308,-0.10004022726217245,3.4140000000000006,32.536699999999996,4774.3224,46.6354,0.6228,0.0059,0.5032,0.1165,1.0,53.0,42.5,69.6875,0,0,0,0
FRAG_000707,FRAG_000494,sample_pdf_020.pdf,sample_pdf_012.pdf,34,11,23,1,0.22954323608328428,0.4536953156028834,1.4652,0.20170753685190213,1.0653000000000006,41.873400000000004,122.18899999999996,2.3159000000000027,0.0,0.0,0.0,0.0,3.0,22.0,28.5,48.625,0,0,1,0
FRAG_001445,FRAG_000781,sample_zip_009.zip,sample_pdf_025.pdf,1,13,12,0,0.25447448728366784,0.23031918374290927,1.7099799999999998,0.0012204141189371734,3.4558999999999997,31.34599999999999,4679.8974,46.30930000000001,0.6184000000000001,0.0037,0.4973,0.1172,0.0,43.0,59.75,79.4375,0,0,1,0
FRAG_001342,FRAG_001343,sample_text_024.txt,sample_text_024.txt,1,2,1,1,0.9994546833340292,0.006470255018158094,0.024919999999999998,0.9993929051419154,0.0024999999999995026,0.05200000000000671,1.0711000000000013,0.01729999999999876,0.0,0.0,0.0,0.0,1.0,59.0,33.5,41.0625,0,0,1,1
FRAG_000181,FRAG_000645,sample_jpeg_019.jpg,sample_pdf_019.pdf,11,12,1,0,0.2476370256636556,0.22936916008914537,1.71698,0.03381437078139485,3.2435,32.596500000000006,4646.3015,45.75020000000001,0.6258,0.0088,0.5055,0.116,0.0,120.0,125.25,81.1875,0,0,0,0
FRAG_000713,FRAG_000837,sample_pdf_021.pdf,sample_png_006.png,5,2,3,0,0.2475306207467537,0.2319667333908033,1.7094799999999999,-0.031111037970259263,3.4741,31.45219999999999,4745.4095,46.8472,0.6108,0.0039,0.4968,0.1099,0.0,128.0,84.25,88.0625,0,0,0,0
