fragment_id,fragment_file,source_file,source_category,file_type,extension,offset,size_bytes,is_header,is_footer,fragment_index,total_fragments,sha256
FRAG_000795,FRAG_000795.bin,sample_pdf_025.pdf,pdf,pdf,.pdf,110592,1773,False,True,27,28,bf54920eba89501debba8df6d25230d05ed4099d1bd0c638c89a13e8cbe4d9a5
FRAG_000796,FRAG_000796.bin,sample_png_001.png,png,png,.png,0,4096,True,False,0,7,c58b5ae05652333b640f8c74a11e0b1e00910423455fc3e9d1988568f4162c2b
FRAG_000797,FRAG_000797.bin,sample_png_001.png,png,png,.png,4096,4096,False,False,1,7,1cee2fc523497d6aab18ff246bcbaf92bb7a4129db2813dfa6aeff7c91e45d07
FRAG_000798,FRAG_000798.bin,sample_png_001.png,png,png,.png,8192,4096,False,False,2,7,94d651ca04b70fb20b6cdbb3729e54a7c389608c685f3f98893cf1d18ae0117e
FRAG_000799,FRAG_000799.bin,sample_png_001.png,png,png,.png,12288,4096,False,False,3,7,c89d90d1108c6eddfe53ffbcb5220897a9172c63d0c9f42b0cc53e942374ba2e
FRAG_000800,FRAG_000800.bin,sample_png_001.png,png,png,.png,16384,4096,False,False,4,7,db0de5eb12dac6b6697fa671892013f77f57e516c69b771d81d324d7052a5cf1
FRAG_000801,FRAG_000801.bin,sample_png_001.png,png,png,.png,20480,4096,False,False,5,7,1ae323282c33131f043780d18a0a80c184c8d77efec0a5628e838b7c8661bd09
FRAG_000802,FRAG_000802.bin,sample_png_001.png,png,png,.png,24576,2955,False,True,6,7,aa5f98ed4c343cb6d10431da7e6f81d4886056870f935afb9a80e9fb476bd94d
FRAG_000803,FRAG_000803.bin,sample_png_002.png,png,png,.png,0,4096,True,False,0,6,c55ff73ad1982cc1c5966df2b03932d1a72a8a944d9f1f6806a922020c51b22d
FRAG_000804,FRAG_000804.bin,sample_png_002.png,png,png,.png,4096,4096,False,False,1,6,a5befcde9d8a7aedb18d3beb32627824a3ccdf6246c4835ab6759ca3bd2cd20f
FRAG_000805,FRAG_000805.bin,sample_png_002.png,png,png,.png,8192,4096,False,False,2,6,60c88ff7bd6caea341360dd00eacacc1b8a35be7c633dabd31bcbaf1c010c3f1
FRAG_000806,FRAG_000806.bin,sample_png_002.png,png,png,.png,12288,4096,False,False,3,6,67e0900fb0909aa60adba937073384875db9c99091b81261b318909e0e96c8b2
FRAG_000807,FRAG_000807.bin,sample_png_002.png,png,png,.png,16384,4096,False,False,4,6,d10684dbc8adda9d72895812502402171bf5f0de16aea28e63dd02c9c6706d58
FRAG_000808,FRAG_000808.bin,sample_png_002.png,png,png,.png,20480,1863,False,True,5,6,2ee4569c8cbc641ccf072375fc2a0e35aeed608f65f4e950be41dc436a907bfe
FRAG_000809,FRAG_000809.bin,sample_png_003.png,png,png,.png,0,4096,True,False,0,6,8e5b8b8f82de32a08b723649040f88f457e51b3c62003df4fc15f4761723e13a
FRAG_000810,FRAG_000810.bin,sample_png_003.png,png,png,.png,4096,4096,False,False,1,6,35ab164de05ed457ad3c42e2476ec164b70600cdf8d3c0173e988e8ca4de404c
FRAG_000811,FRAG_000811.bin,sample_png_003.png,png,png,.png,8192,4096,False,False,2,6,c63b300774c2786da44145b170a2e5a5ffdaa280600f998bd041cfbb64632b6d
FRAG_000812,FRAG_000812.bin,sample_png_003.png,png,png,.png,12288,4096,False,False,3,6,075b741cf84c46f38b56de8cd5d9f095d76613ea5e675cce2dce05d3ce067259
FRAG_000813,FRAG_000813.bin,sample_png_003.png,png,png,.png,16384,4096,False,False,4,6,8184946eb018715c8f7922e20734e56fd58b394b67c91667b9b2808451316884
FRAG_000814,FRAG_000814.bin,sample_png_003.png,png,png,.png,20480,3444,False,True,5,6,a31ea7d1f400276c88f874cfbcddfdb9fca3567960f20d7148ad33f2aae58c70
FRAG_000815,FRAG_000815.bin,sample_png_004.png,png,png,.png,0,4096,True,False,0,12,41ce4b98c50b6c55c78a47309c945415d54136cc3c6145c1bff4ac7dcd63e9e3
FRAG_000816,FRAG_000816.bin,sample_png_004.png,png,png,.png,4096,4096,False,False,1,12,b8b5be8bec0faf1ad7f53cdf5f7bfcad35cb8441c5c9ebd2769482a7fb66da5f
FRAG_000817,FRAG_000817.bin,sample_png_004.png,png,png,.png,8192,4096,False,False,2,12,ee3726dad412f793c642280464db37128c95a8ec28b5db9db9f07f5bbac2f9d1
FRAG_000818,FRAG_000818.bin,sample_png_004.png,png,png,.png,12288,4096,False,False,3,12,6d6609b5c8d772e9484746b39a100c06eafc6f8b022394640f56561020b9572b
FRAG_000819,FRAG_000819.bin,sample_png_004.png,png,png,.png,16384,4096,False,False,4,12,c4a6559da3cc027e069a1a64460e110686ddc34d415514141131f4d48eb7f60c
FRAG_000820,FRAG_000820.bin,sample_png_004.png,png,png,.png,20480,4096,False,False,5,12,8fbd33adba13857ef7fb5a050a3b24e503806654a7b0180414d77143602eb91f
FRAG_000821,FRAG_000821.bin,sample_png_004.png,png,png,.png,24576,4096,False,False,6,12,e3dd858e26a7177b37719010dd052e6a74a01d4f80dd6870a56554d8e31d6901
FRAG_000822,FRAG_000822.bin,sample_png_004.png,png,png,.png,28672,4096,False,False,7,12,17145c73788d97ef63e0b683e6a576a670c12de5b4bba694500f0cc9881a72aa
FRAG_000823,FRAG_000823.bin,sample_png_004.png,png,png,.png,32768,4096,False,False,8,12,a978fdc9e35549ab63840fe8f36d2693f1bb6aa0b4ec12b39f393371f5297522
FRAG_000824,FRAG_000824.bin,sample_png_004.png,png,png,.png,36864,4096,False,False,9,12,39762251260a6f112476e94b0fb0fbbeb65bf6cd19855ad977b4ef675ff6e8f3
FRAG_000825,FRAG_000825.bin,sample_png_004.png,png,png,.png,40960,4096,False,False,10,12,8c91c27457ffddece0e7b87e1630805e279341ba9aae038c91d9b5c30be6952e
FRAG_000826,FRAG_000826.bin,sample_png_004.png,png,png,.png,45056,3860,False,True,11,12,26bfd9b200f073fcdcc5665e03e6bc1431d830c69f8b55091728333883ea11fa
FRAG_000827,FRAG_000827.bin,sample_png_005.png,png,png,.png,0,4096,True,False,0,8,3b878fd3dcb725f7fd1e5f8655e735edef997803635b363aa5cdd1475294b2b4
FRAG_000828,FRAG_000828.bin,sample_png_005.png,png,png,.png,4096,4096,False,False,1,8,7035db190b767e0b82b7dbc973b11efdacfb71c6963276cfff12771ede4b48f0
FRAG_000829,FRAG_000829.bin,sample_png_005.png,png,png,.png,8192,4096,False,False,2,8,194929e1c2f037ed52a05c1bedd9607309401c212a2e397bdfad30309a28f2bd
FRAG_000830,FRAG_000830.bin,sample_png_005.png,png,png,.png,12288,4096,False,False,3,8,03ca4209410a082f4c6fa3d84908034b28c40ca50562d0ee4901d734306265f3
FRAG_000831,FRAG_000831.bin,sample_png_005.png,png,png,.png,16384,4096,False,False,4,8,59f4cefa9ba4b27d1d4c254534c9fb145458a289383b45dea7d5aae2e44611fc
FRAG_000832,FRAG_000832.bin,sample_png_005.png,png,png,.png,20480,4096,False,False,5,8,5e1124cdb85104772cee2b9178e8e62c55d8d84d8e57050a898d15e33d37dcbf
FRAG_000833,FRAG_000833.bin,sample_png_005.png,png,png,.png,24576,4096,False,False,6,8,5edd78e7e1a4f390bd1f56c558b592a6d38af4091b02bc74aac8954474d22288
FRAG_000834,FRAG_000834.bin,sample_png_005.png,png,png,.png,28672,1262,False,True,7,8,3b900cc3316f08d8ffc2f75aabd948632d6928711595a43f98fda4a6b350a82d
FRAG_000835,FRAG_000835.bin,sample_png_006.png,png,png,.png,0,4096,True,False,0,11,42dae407e75af96ed76c748ea6b72ce1f76f06a34717743f5aae4586ba6196f2
FRAG_000836,FRAG_000836.bin,sample_png_006.png,png,png,.png,4096,4096,False,False,1,11,2f854f9fa62c914abc97786cc53bdb000a8dc79ed66f0179e20a028775e60899
FRAG_000837,FRAG_000837.bin,sample_png_006.png,png,png,.png,8192,4096,False,False,2,11,0790dde238d25b45a76dbe6402473a41951b117c0f1e786e8e46e26c8bd5418a
FRAG_000838,FRAG_000838.bin,sample_png_006.png,png,png,.png,12288,4096,False,False,3,11,208d0ce90d6ae70fb8270c9aec9a057a671655b6a2df1d41d0a099195e3b9f55
FRAG_000839,FRAG_000839.bin,sample_png_006.png,png,png,.png,16384,4096,False,False,4,11,2fd35f41ff530421fdaacb3819e91adea93231c0225c0549ff481cef1dea75ef
FRAG_000840,FRAG_000840.bin,sample_png_006.png,png,png,.png,20480,4096,False,False,5,11,d2f8d276101c84281d9afaefccc4efcd985213fcceba78a51a90285e7704ce6d
FRAG_000841,FRAG_000841.bin,sample_png_006.png,png,png,.png,24576,4096,False,False,6,11,1c0388571d6a9b918ec3173e09c85c4b79b79a6ee54bb949316fd7704dd6897d
FRAG_000842,FRAG_000842.bin,sample_png_006.png,png,png,.png,28672,4096,False,False,7,11,2ce3d8adcb181e20e408548dafb389d0fde2e259115559ce0c4e56e82d57e2f4
FRAG_000843,FRAG_000843.bin,sample_png_006.png,png,png,.png,32768,4096,False,False,8,11,cbbadbd93f958382f8fb097331dbee1c207462550e72d4897d5b36350bc69e0b
FRAG_000844,FRAG_000844.bin,sample_png_006.png,png,png,.png,36864,4096,False,False,9,11,7de903d0c1df2e6914218bd5d760bee7dc05a392e983bc704b293390e4f577d2
FRAG_000845,FRAG_000845.bin,sample_png_006.png,png,png,.png,40960,450,False,True,10,11,81314a5e28a4085c3e9f92016983f3c0c36b9bfc97684eb53dce64148755faf2
FRAG_000846,FRAG_000846.bin,sample_png_007.png,png,png,.png,0,4096,True,False,0,9,66e38324023ff7a572afd0d612309938a38c6dec5eb43ae046777b5554e15a63
FRAG_000847,FRAG_000847.bin,sample_png_007.png,png,png,.png,4096,4096,False,False,1,9,538d7c78125f1d2d7741d1488e8f26c14bafc8379e1fc613e909ff4946c46903
FRAG_000848,FRAG_000848.bin,sample_png_007.png,png,png,.png,8192,4096,False,False,2,9,7d7f41c4d543507b7edbd81aaa48146d4ba8e3a7ce64de811fc2d49ca18d9932
FRAG_000849,FRAG_000849.bin,sample_png_007.png,png,png,.png,12288,4096,False,False,3,9,fb36399de64c8226b97c65ab807d0058a3dcf1d6bb84f2dbb871d54015959bd4
FRAG_000850,FRAG_000850.bin,sample_png_007.png,png,png,.png,16384,4096,False,False,4,9,6a89247f61ee5731f4ca9015c7b0c5416c3a7461fa42600385c4bfa028e8df3b
FRAG_000851,FRAG_000851.bin,sample_png_007.png,png,png,.png,20480,4096,False,False,5,9,f385c6fdc45ff8488029b6efdf22e09ebd5ac633d9e5d2aef733bc310408da85
FRAG_000852,FRAG_000852.bin,sample_png_007.png,png,png,.png,24576,4096,False,False,6,9,4198cfcfbd4d4f35d3dff5a134f7c7218eb7bc32911c61d16129b7336e7be878
FRAG_000853,FRAG_000853.bin,sample_png_007.png,png,png,.png,28672,4096,False,False,7,9,ba16d247f6d46f48a826674957a39e7617ded4199b31ddb5ff7a017a87a7ad83
FRAG_000854,FRAG_000854.bin,sample_png_007.png,png,png,.png,32768,829,False,True,8,9,e8a98fe8b771cebb761e1d2a5579ede6cb06b1d2e4dba9dab01a81a87f94d3e7
FRAG_000855,FRAG_000855.bin,sample_png_008.png,png,png,.png,0,4096,True,False,0,14,15fdccdc16ba548a66debc0d5dbb5b0641f98e4f601d2d4f246a0dd3814ec6be
FRAG_000856,FRAG_000856.bin,sample_png_008.png,png,png,.png,4096,4096,False,False,1,14,7f960f3b6247634e0ea5d6b9b0ec26bbaffa2242644bc5bf802bbfaa856fb3c3
FRAG_000857,FRAG_000857.bin,sample_png_008.png,png,png,.png,8192,4096,False,False,2,14,76a8b695e365bf09c55460b2df5117b4b475b76fd28f047836aebcbd01af3d0e
FRAG_000858,FRAG_000858.bin,sample_png_008.png,png,png,.png,12288,4096,False,False,3,14,634ad8748db49c1b9c1c0de09ec62695ed9bff737aef8db3e08ed17af648cbe3
FRAG_000859,FRAG_000859.bin,sample_png_008.png,png,png,.png,16384,4096,False,False,4,14,b1faed38ee4db38d06123d99927bce4bfa25bfc71eaf836b21f6cc528e3936be
FRAG_000860,FRAG_000860.bin,sample_png_008.png,png,png,.png,20480,4096,False,False,5,14,b3db3899f87e000a4bc00200bad7279e1e5b8fcaaf39ec0c9979a6f374692b7a
FRAG_000861,FRAG_000861.bin,sample_png_008.png,png,png,.png,24576,4096,False,False,6,14,7871a1fd70fc137ecacdc0edb6392f2ee4f674e02950050f02c235f5d13c9245
FRAG_000862,FRAG_000862.bin,sample_png_008.png,png,png,.png,28672,4096,False,False,7,14,ded740970403efc07a6d7be15325bd952c4b033b4c3cceb81cfbad94879b36a9
FRAG_000863,FRAG_000863.bin,sample_png_008.png,png,png,.png,32768,4096,False,False,8,14,ea5061e6cfdcf8e64665537461ea86b6224975a2022ba9a6f8741bea685bc2e5
FRAG_000864,FRAG_000864.bin,sample_png_008.png,png,png,.png,36864,4096,False,False,9,14,a5e08afcfe623c0eb809fd88ca93eed081cb52ef3836bd1ba7a72f59925c1e06
FRAG_000865,FRAG_000865.bin,sample_png_008.png,png,png,.png,40960,4096,False,False,10,14,dc6decf9ee021bcceb9a0bd34023a7a01343a70d6724d485921e857b5edd8a22
FRAG_000866,FRAG_000866.bin,sample_png_008.png,png,png,.png,45056,4096,False,False,11,14,d72e1e562d98b2596269493fda5087c32ceb784b6da85a1268b81a19204f097d
FRAG_000867,FRAG_000867.bin,sample_png_008.png,png,png,.png,49152,4096,False,False,12,14,474a70778c7b843fa1d757caf7d12d213dbe76a819bd551e4919591fdce0caac
FRAG_000868,FRAG_000868.bin,sample_png_008.png,png,png,.png,53248,401,False,True,13,14,1da9b9c3498923b19df9aba6a52e12ccfe99ae1e605f2510f4234c87664c264c
FRAG_000869,FRAG_000869.bin,sample_png_009.png,png,png,.png,0,4096,True,False,0,12,025d6f6dbc8437b4ec675e2d1a50650eabc3d56715dfe15a25c547576216a347
FRAG_000870,FRAG_000870.bin,sample_png_009.png,png,png,.png,4096,4096,False,False,1,12,553d09aed72b9f01a1771ac8b2dd7a458a5a3576a94d64507b4dfe2edeb3f1da
FRAG_000871,FRAG_000871.bin,sample_png_009.png,png,png,.png,8192,4096,False,False,2,12,d18ad01a3558110950a2625bd7f85a85daa310a99015375c4ec4385a618c71f1
FRAG_000872,FRAG_000872.bin,sample_png_009.png,png,png,.png,12288,4096,False,False,3,12,44da7b2395d7929f4bd65b205189ec1768dcc8be26fa705a1d1052a431fcaa08
FRAG_000873,FRAG_000873.bin,sample_png_009.png,png,png,.png,16384,4096,False,False,4,12,e660b32fa71967e77945773c6d88e27ec445203a6559d531ffcac195eac0b4a2
FRAG_000874,FRAG_000874.bin,sample_png_009.png,png,png,.png,20480,4096,False,False,5,12,6b76de8dda74b6c6b92020c3a5e11e24599532d6c780d85a682fe1b9ff2ceb21
FRAG_000875,FRAG_000875.bin,sample_png_009.png,png,png,.png,24576,4096,False,False,6,12,6e0b049d8423f317e609b95ac0448ea1d4765f8b124fa0d8f6d4e1baa8fad56b
FRAG_000876,FRAG_000876.bin,sample_png_009.png,png,png,.png,28672,4096,False,False,7,12,af6eb8d15082854f0e0ef55c796ccd6885353fa8ba87aa682c19210c2fa68c12
FRAG_000877,FRAG_000877.bin,sample_png_009.png,png,png,.png,32768,4096,False,False,8,12,642db92f1dc3730e5b5b353a55438756b1b30fd3af706fd4a13bb47d82ca15a8
FRAG_000878,FRAG_000878.bin,sample_png_009.png,png,png,.png,36864,4096,False,False,9,12,eff1b9f3eb07ce1a3ccd230ce90e1b401561f0ee9e5b9df747e6df54b781ed3b
FRAG_000879,FRAG_000879.bin,sample_png_009.png,png,png,.png,40960,4096,False,False,10,12,81bac12124aa090fa94ae1df1ec92d5a2e77c5f0b9aa7f588bbb508636367c46
FRAG_000880,FRAG_000880.bin,sample_png_009.png,png,png,.png,45056,2596,False,True,11,12,5ed4a990628afac424cb5fae164bb02cca8ccaea3429bf9c002d6a012b9ed844
FRAG_000881,FRAG_000881.bin,sample_png_010.png,png,png,.png,0,4096,True,False,0,7,e56f8542d1c987c379bf0b98caab954ee2bafb200f07e68c0dac3236bf06ae66
FRAG_000882,FRAG_000882.bin,sample_png_010.png,png,png,.png,4096,4096,False,False,1,7,760e5a3c4d4142320dd9b07cd5bd85481eb8a1dc64aa190a38e2d707f3f4b453
FRAG_000883,FRAG_000883.bin,sample_png_010.png,png,png,.png,8192,4096,False,False,2,7,21a9ba49ba436181cfc45d5db1db049f5bdf160a32ae02e9b5c736034818165e
FRAG_000884,FRAG_000884.bin,sample_png_010.png,png,png,.png,12288,4096,False,False,3,7,a6ed518df4f61a866231163fdd0f5a07d45c96c45c74f8f0e87501f454520c9e
FRAG_000885,FRAG_000885.bin,sample_png_010.png,png,png,.png,16384,4096,False,False,4,7,681e767effbc199c6a21f0f08d0ef1459e6e1a15d2b29e3dfb39d2070f3ba057
FRAG_000886,FRAG_000886.bin,sample_png_010.png,png,png,.png,20480,4096,False,False,5,7,058d80397d595603c98991321b413e22c1565f0fc95d00c3be3c419eaedb2f17
FRAG_000887,FRAG_000887.bin,sample_png_010.png,png,png,.png,24576,1533,False,True,6,7,5f8c853b0de3cdaccb0a90eb7c82297428ad379df2d551df8e6defc074ab4e30
FRAG_000888,FRAG_000888.bin,sample_png_011.png,png,png,.png,0,4096,True,False,0,9,3df92c98f8ce4c74077c8e5e4afee1016a53045dd07cbfece1790f0ffa04d464
FRAG_000889,FRAG_000889.bin,sample_png_011.png,png,png,.png,4096,4096,False,False,1,9,dff8b28db29f711c6eea8868dc6f02cf044be773dda8b61dd00afa410a39ae0c
FRAG_000890,FRAG_000890.bin,sample_png_011.png,png,png,.png,8192,4096,False,False,2,9,cd22ddc77f588248a8e87497d6d89d6b6b460bce750d3659065bc1971260ef60
FRAG_000891,FRAG_000891.bin,sample_png_011.png,png,png,.png,12288,4096,False,False,3,9,a0baf64ab98e849ef31a67e89f41b54189e8dc2734caf893806d490ac16a77af
FRAG_000892,FRAG_000892.bin,sample_png_011.png,png,png,.png,16384,4096,False,False,4,9,240f76b6ec2c638a7dc16c480b7d6ee2eba83037b6281d426b36104005c5666c
FRAG_000893,FRAG_000893.bin,sample_png_011.png,png,png,.png,20480,4096,False,False,5,9,bc272984e9de21aaf91413a88f6490f3804ac4383a660c5c2bb8528c67af6d00
FRAG_000894,FRAG_000894.bin,sample_png_011.png,png,png,.png,24576,4096,False,False,6,9,61f56dd8eb468255516f0c7d5886c9daf182f52b8ba8a1172f58625e89db2d1e
FRAG_000895,FRAG_000895.bin,sample_png_011.png,png,png,.png,28672,4096,False,False,7,9,9590f3dc3201e578d5a7b63f739568b6ab5e01aa42683b7e41765f6c305a5370
FRAG_000896,FRAG_000896.bin,sample_png_011.png,png,png,.png,32768,670,False,True,8,9,9edadd4cc9ef86a5140b8d1c92574f3c22916c29aa5805e9a17dcbaaa234edfc
FRAG_000897,FRAG_000897.bin,sample_png_012.png,png,png,.png,0,4096,True,False,0,6,a6504eaa4826d92314a2e4e227b4c3e12de63e85e4bf3c3c8ad37b2f650042f3
FRAG_000898,FRAG_000898.bin,sample_png_012.png,png,png,.png,4096,4096,False,False,1,6,cb3a053f1597197b3283225a5a57ca3de6a7b5ca3fe59f158560e1080f5e8de8
FRAG_000899,FRAG_000899.bin,sample_png_012.png,png,png,.png,8192,4096,False,False,2,6,65123e0e47a3e007e91575e2c04d7adfa518dfe7963ff5ba6b0345ebbd691231
FRAG_000900,FRAG_000900.bin,sample_png_012.png,png,png,.png,12288,4096,False,False,3,6,b25f962aba8ee4935bce46ac17e3ff6f639885bf587f85e8f93358a97438c68f
FRAG_000901,FRAG_000901.bin,sample_png_012.png,png,png,.png,16384,4096,False,False,4,6,1e2274336a55871d7287034f177003aa10573aaae23f176d3c92a64cd5f6ecbf
FRAG_000902,FRAG_000902.bin,sample_png_012.png,png,png,.png,20480,1939,False,True,5,6,b3cba4c7a67739fb504191c08a375f606b9d0e672230989de3f27339e25205df
FRAG_000903,FRAG_000903.bin,sample_png_013.png,png,png,.png,0,4096,True,False,0,8,455e8faec80b326bfd6f2a4f9b7081d5224d532a6d3267730074c2c27713f5a7
FRAG_000904,FRAG_000904.bin,sample_png_013.png,png,png,.png,4096,4096,False,False,1,8,6598ad85223d066263aa6e337b27f9ad566bfcdd2dc77bb252f4429e7a52313c
FRAG_000905,FRAG_000905.bin,sample_png_013.png,png,png,.png,8192,4096,False,False,2,8,6caeb2407496352aa97d0ac82139ed2b24912b7ea747dc5bb064ab1f3048069c
FRAG_000906,FRAG_000906.bin,sample_png_013.png,png,png,.png,12288,4096,False,False,3,8,4c136b11832b9b9ad6871321697217f7d20a4e22038997f9afbb05a058831305
FRAG_000907,FRAG_000907.bin,sample_png_013.png,png,png,.png,16384,4096,False,False,4,8,54dbf39db4b30843b4b8657103b677241d8a67404e8e616c9f095b41464cd88d
FRAG_000908,FRAG_000908.bin,sample_png_013.png,png,png,.png,20480,4096,False,False,5,8,a1c97e5a98503e1b36548bbe782c21e6ffa7367c9ecd33278f4aaa95011ce2a0
FRAG_000909,FRAG_000909.bin,sample_png_013.png,png,png,.png,24576,4096,False,False,6,8,bc73b4d14bebb4bdc29016073aa52efe06aa53ffb19be6b47d7b57612b8bcb36
FRAG_000910,FRAG_000910.bin,sample_png_013.png,png,png,.png,28672,1718,False,True,7,8,e816261db1bb35c81295f82d43eea43385633d127450d9ee75d9158d87ef9a90
FRAG_000911,FRAG_000911.bin,sample_png_014.png,png,png,.png,0,4096,True,False,0,11,c7a48668728c8ef2366ed40345ac9be634f35d46150f0349d54a8f360052c133
FRAG_000912,FRAG_000912.bin,sample_png_014.png,png,png,.png,4096,4096,False,False,1,11,3574ff44686dacf81671c2a9651d286fe312ca9800a10fd2bd2da1d87a040cc9
FRAG_000913,FRAG_000913.bin,sample_png_014.png,png,png,.png,8192,4096,False,False,2,11,9e796c20ae550caa0f58b8d794e4d3d02f68190e4d88fbdcdea85d3551c3592f
FRAG_000914,FRAG_000914.bin,sample_png_014.png,png,png,.png,12288,4096,False,False,3,11,fbefbca5c306fadc70d61b013239d20a6c30389aedb62da9b5358ebf5b41dcb9
FRAG_000915,FRAG_000915.bin,sample_png_014.png,png,png,.png,16384,4096,False,False,4,11,c8f84bff01caaf31ec9b539737934bd9f39710ee2f1208be4e0188c038d29a61
FRAG_000916,FRAG_000916.bin,sample_png_014.png,png,png,.png,20480,4096,False,False,5,11,2ffac3bb13728bcd23af8323a4d6e27c2d3ecb583758584479e3824047c17e5d
FRAG_000917,FRAG_000917.bin,sample_png_014.png,png,png,.png,24576,4096,False,False,6,11,641c44494778bbb4e596eb78bcf328abed76520fe179ad08ef848d5563fa3090
FRAG_000918,FRAG_000918.bin,sample_png_014.png,png,png,.png,28672,4096,False,False,7,11,b8a21b0c5de590420537d9a192b3a20d95b78bf966469aba3aeb11c2d9af9892
FRAG_000919,FRAG_000919.bin,sample_png_014.png,png,png,.png,32768,4096,False,False,8,11,cd739a6ea8d74f50a765e6d75c49c40aa97f5fa81fd9693cc8804cc39fcef2db
FRAG_000920,FRAG_000920.bin,sample_png_014.png,png,png,.png,36864,4096,False,False,9,11,f18932fee7652836a6d440945accd888e5dab190c70c763e4391819c481d91d8
FRAG_000921,FRAG_000921.bin,sample_png_014.png,png,png,.png,40960,40,False,True,10,11,c789c739159e4531efd0040b59df6da3173a10228921c6f69b48ff418dba2b9a
FRAG_000922,FRAG_000922.bin,sample_png_015.png,png,png,.png,0,4096,True,False,0,5,5c63b79fc7574fad4f27618549b8b267e862ed5a736e0b98f166729ceef5b269
FRAG_000923,FRAG_000923.bin,sample_png_015.png,png,png,.png,4096,4096,False,False,1,5,ec08d9837fae9ab42f691bd515fe7dd2283677aac3e080db3f32f2b6f3c9844a
FRAG_000924,FRAG_000924.bin,sample_png_015.png,png,png,.png,8192,4096,False,False,2,5,f284b3f32fa5f7665b180f66fcdd06e4ead3b7e8ba838b9e2563f4075c21d478
FRAG_000925,FRAG_000925.bin,sample_png_015.png,png,png,.png,12288,4096,False,False,3,5,1b2da8b6e26ddddbb7817489333b93b1607ab09846ed9a03a7b424a523113b3d
FRAG_000926,FRAG_000926.bin,sample_png_015.png,png,png,.png,16384,707,False,True,4,5,675118425cc59cad32b3d8b5da42c2c8083bec55925d7a43cce89048bf6e91cc
FRAG_000927,FRAG_000927.bin,sample_png_016.png,png,png,.png,0,4096,True,False,0,12,f5050938ef25fa177f95f908774d4898a5160211282253b95b7ff113e98f38ec
FRAG_000928,FRAG_000928.bin,sample_png_016.png,png,png,.png,4096,4096,False,False,1,12,6950574efc5ac5e6d1e0c8084cedee6f0a4a4499a1ac637b459808b50fd432c7
FRAG_000929,FRAG_000929.bin,sample_png_016.png,png,png,.png,8192,4096,False,False,2,12,46a85c16971caeaea15201d7e3691d51208cedce6471a2f0400c6be37a4a9a11
FRAG_000930,FRAG_000930.bin,sample_png_016.png,png,png,.png,12288,4096,False,False,3,12,332bf20247ac64aba984d765ff0cd8eed52626bca9331491e28774af99b704f2
FRAG_000931,FRAG_000931.bin,sample_png_016.png,png,png,.png,16384,4096,False,False,4,12,f38fc45e683aaecfaf1ca445750f6d05a0b7944b002cfb30be2c2fc7ead5aa72
FRAG_000932,FRAG_000932.bin,sample_png_016.png,png,png,.png,20480,4096,False,False,5,12,26681af1aa2b031503064dd874fa2612d62e4c6db2f2432e1d7c68c925c755a3
FRAG_000933,FRAG_000933.bin,sample_png_016.png,png,png,.png,24576,4096,False,False,6,12,6a79ded4e2b562a07bdb307111239133d128b8620a5b9d652f2d7a428510aba0
FRAG_000934,FRAG_000934.bin,sample_png_016.png,png,png,.png,28672,4096,False,False,7,12,6dfc64d19cefa5588fe7d77195e7823b23c4a669700f4e40e5fa5cce9c2e3401
FRAG_000935,FRAG_000935.bin,sample_png_016.png,png,png,.png,32768,4096,False,False,8,12,862b4b0011a3cc9bb4fb10a49b1704fcfbbc1c80af2900973bcb3be38346a848
FRAG_000936,FRAG_000936.bin,sample_png_016.png,png,png,.png,36864,4096,False,False,9,12,8158b9136e29af013d2879910b85aca5e017e6766636aa28cc9d8c9a32364dba
FRAG_000937,FRAG_000937.bin,sample_png_016.png,png,png,.png,40960,4096,False,False,10,12,b9c35527c94997c6477345ae9fa7c88502114b1d0f15c6b328f18a8cf50388ac
FRAG_000938,FRAG_000938.bin,sample_png_016.png,png,png,.png,45056,3669,False,True,11,12,d82d6ff00dde80a4d50643fd73329749e068d4efd385b2e5559be5cc8b1bae46
FRAG_000939,FRAG_000939.bin,sample_png_017.png,png,png,.png,0,4096,True,False,0,6,dca887896e323b75e3d62856cb11126f256b9ab926761c17d152e82fe2d7ebd0
FRAG_000940,FRAG_000940.bin,sample_png_017.png,png,png,.png,4096,4096,False,False,1,6,fa061d0db8f0f0cc7ca9723ccf984d344c66c9fb71ab18dfc917fd882915b6c8
FRAG_000941,FRAG_000941.bin,sample_png_017.png,png,png,.png,8192,4096,False,False,2,6,a3f761372b8a6b216d39c6c0198cbbac4a54e8e4f9abda625adb7739377d5b33
FRAG_000942,FRAG_000942.bin,sample_png_017.png,png,png,.png,12288,4096,False,False,3,6,858f4022c3904f20035615d6bc2afaa2c57a490773a0333b0aed1eb0ec333738
FRAG_000943,FRAG_000943.bin,sample_png_017.png,png,png,.png,16384,4096,False,False,4,6,a2bf6d6c68d287ee7fd0c6e17d5290ae182ad5feb0e4bf9adb0b17c24a2ac3a7
FRAG_000944,FRAG_000944.bin,sample_png_017.png,png,png,.png,20480,844,False,True,5,6,90a906d545d3d69714d0820b3964409c1823d6af2cc017ea77aab3032b7acb1d
FRAG_000945,FRAG_000945.bin,sample_png_018.png,png,png,.png,0,4096,True,False,0,12,0a83b8104fef0c3b4c8573a12f0f36ddd821b743854c0b946f6074b63700c3b0
