pair_id,frag_a_id,frag_b_id,frag_a_file,frag_b_file,source_a,source_b,type_a,type_b,index_a,index_b,is_header_a,is_footer_b,label,pair_type
PAIR_NEG_000112,FRAG_000913,FRAG_000876,FRAG_000913.bin,FRAG_000876.bin,sample_png_014.png,sample_png_009.png,png,png,2,7,0,0,0,negative_same_type
PAIR_POS_000490,FRAG_000528,FRAG_000529,FRAG_000528.bin,FRAG_000529.bin,sample_pdf_014.pdf,sample_pdf_014.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000844,FRAG_000906,FRAG_000907,FRAG_000906.bin,FRAG_000907.bin,sample_png_013.png,sample_png_013.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000923,FRAG_000994,FRAG_000995,FRAG_000994.bin,FRAG_000995.bin,sample_png_022.png,sample_png_022.png,png,png,6,7,0,1,1,consecutive_neighbor
PAIR_NEG_001230,FRAG_001219,FRAG_001433,FRAG_001219.bin,FRAG_001433.bin,sample_text_015.json,sample_zip_008.zip,text,zip,14,1,0,0,0,negative_diff_type
PAIR_NEG_000781,FRAG_001481,FRAG_001151,FRAG_001481.bin,FRAG_001151.bin,sample_zip_011.zip,sample_text_011.json,zip,text,18,4,0,0,0,negative_diff_type
PAIR_NEG_001023,FRAG_001398,FRAG_000923,FRAG_001398.bin,FRAG_000923.bin,sample_zip_004.zip,sample_png_015.png,zip,png,3,1,0,0,0,negative_diff_type
PAIR_NEG_000554,FRAG_001389,FRAG_001542,FRAG_001389.bin,FRAG_001542.bin,sample_zip_003.zip,sample_zip_016.zip,zip,zip,4,12,0,0,0,negative_same_type
PAIR_NEG_000127,FRAG_000807,FRAG_000796,FRAG_000807.bin,FRAG_000796.bin,sample_png_002.png,sample_png_001.png,png,png,4,0,0,0,0,negative_same_type
PAIR_NEG_000728,FRAG_001129,FRAG_001235,FRAG_001129.bin,FRAG_001235.bin,sample_text_009.txt,sample_text_015.json,text,text,1,30,0,0,0,negative_same_type
PAIR_POS_000853,FRAG_000916,FRAG_000917,FRAG_000916.bin,FRAG_000917.bin,sample_png_014.png,sample_png_014.png,png,png,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000582,FRAG_000624,FRAG_000625,FRAG_000624.bin,FRAG_000625.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,21,22,0,0,1,consecutive_neighbor
PAIR_POS_001216,FRAG_001310,FRAG_001311,FRAG_001310.bin,FRAG_001311.bin,sample_text_020.txt,sample_text_020.txt,text,text,8,9,0,0,1,consecutive_neighbor
PAIR_NEG_000307,FRAG_001390,FRAG_001591,FRAG_001390.bin,FRAG_001591.bin,sample_zip_003.zip,sample_zip_021.zip,zip,zip,5,2,0,0,0,negative_same_type
PAIR_POS_000368,FRAG_000400,FRAG_000401,FRAG_000400.bin,FRAG_000401.bin,sample_pdf_008.pdf,sample_pdf_008.pdf,pdf,pdf,10,11,0,0,1,consecutive_neighbor
PAIR_NEG_000737,FRAG_001522,FRAG_001485,FRAG_001522.bin,FRAG_001485.bin,sample_zip_015.zip,sample_zip_012.zip,zip,zip,2,3,0,0,0,negative_same_type
PAIR_POS_000014,FRAG_000015,FRAG_000016,FRAG_000015.bin,FRAG_000016.bin,sample_jpeg_002.jpeg,sample_jpeg_002.jpeg,jpeg,jpeg,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000166,FRAG_000185,FRAG_000186,FRAG_000185.bin,FRAG_000186.bin,sample_jpeg_020.jpg,sample_jpeg_020.jpg,jpeg,jpeg,3,4,0,1,1,consecutive_neighbor
PAIR_POS_000998,FRAG_001076,FRAG_001077,FRAG_001076.bin,FRAG_001077.bin,sample_text_004.json,sample_text_004.json,text,text,9,10,0,0,1,consecutive_neighbor
PAIR_NEG_000885,FRAG_000922,FRAG_001444,FRAG_000922.bin,FRAG_001444.bin,sample_png_015.png,sample_zip_009.zip,png,zip,0,0,1,0,0,negative_diff_type
PAIR_POS_000324,FRAG_000354,FRAG_000355,FRAG_000354.bin,FRAG_000355.bin,sample_pdf_006.pdf,sample_pdf_006.pdf,pdf,pdf,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_001433,FRAG_000068,FRAG_001483,FRAG_000068.bin,FRAG_001483.bin,sample_jpeg_008.jpeg,sample_zip_012.zip,jpeg,zip,9,1,0,0,0,negative_diff_type
PAIR_POS_001255,FRAG_001353,FRAG_001354,FRAG_001353.bin,FRAG_001354.bin,sample_text_024.txt,sample_text_024.txt,text,text,12,13,0,0,1,consecutive_neighbor
PAIR_POS_000205,FRAG_000230,FRAG_000231,FRAG_000230.bin,FRAG_000231.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_001237,FRAG_000760,FRAG_000847,FRAG_000760.bin,FRAG_000847.bin,sample_pdf_024.pdf,sample_png_007.png,pdf,png,5,1,0,0,0,negative_diff_type
PAIR_POS_000084,FRAG_000094,FRAG_000095,FRAG_000094.bin,FRAG_000095.bin,sample_jpeg_011.jpeg,sample_jpeg_011.jpeg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001192,FRAG_001284,FRAG_001285,FRAG_001284.bin,FRAG_001285.bin,sample_text_018.csv,sample_text_018.csv,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000499,FRAG_000537,FRAG_000538,FRAG_000537.bin,FRAG_000538.bin,sample_pdf_014.pdf,sample_pdf_014.pdf,pdf,pdf,10,11,0,0,1,consecutive_neighbor
PAIR_POS_000899,FRAG_000967,FRAG_000968,FRAG_000967.bin,FRAG_000968.bin,sample_png_019.png,sample_png_019.png,png,png,10,11,0,1,1,consecutive_neighbor
PAIR_POS_000338,FRAG_000368,FRAG_000369,FRAG_000368.bin,FRAG_000369.bin,sample_pdf_006.pdf,sample_pdf_006.pdf,pdf,pdf,20,21,0,1,1,consecutive_neighbor
PAIR_NEG_000545,FRAG_001354,FRAG_001193,FRAG_001354.bin,FRAG_001193.bin,sample_text_024.txt,sample_text_013.csv,text,text,13,5,0,0,0,negative_same_type
PAIR_NEG_000106,FRAG_000638,FRAG_000347,FRAG_000638.bin,FRAG_000347.bin,sample_pdf_019.pdf,sample_pdf_005.pdf,pdf,pdf,5,33,0,1,0,negative_same_type
PAIR_POS_000345,FRAG_000376,FRAG_000377,FRAG_000376.bin,FRAG_000377.bin,sample_pdf_007.pdf,sample_pdf_007.pdf,pdf,pdf,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000718,FRAG_000968,FRAG_000824,FRAG_000968.bin,FRAG_000824.bin,sample_png_019.png,sample_png_004.png,png,png,11,9,0,0,0,negative_same_type
PAIR_POS_001337,FRAG_001445,FRAG_001446,FRAG_001445.bin,FRAG_001446.bin,sample_zip_009.zip,sample_zip_009.zip,zip,zip,1,2,0,0,1,consecutive_neighbor
PAIR_POS_000561,FRAG_000603,FRAG_000604,FRAG_000603.bin,FRAG_000604.bin,sample_pdf_018.pdf,sample_pdf_018.pdf,pdf,pdf,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001305,FRAG_001410,FRAG_001411,FRAG_001410.bin,FRAG_001411.bin,sample_zip_006.zip,sample_zip_006.zip,zip,zip,0,1,1,0,1,consecutive_neighbor
PAIR_POS_001311,FRAG_001416,FRAG_001417,FRAG_001416.bin,FRAG_001417.bin,sample_zip_006.zip,sample_zip_006.zip,zip,zip,6,7,0,0,1,consecutive_neighbor
PAIR_POS_000688,FRAG_000734,FRAG_000735,FRAG_000734.bin,FRAG_000735.bin,sample_pdf_022.pdf,sample_pdf_022.pdf,pdf,pdf,14,15,0,0,1,consecutive_neighbor
PAIR_NEG_001038,FRAG_001607,FRAG_000602,FRAG_001607.bin,FRAG_000602.bin,sample_zip_022.zip,sample_pdf_017.pdf,zip,pdf,4,19,0,1,0,negative_diff_type
PAIR_NEG_000557,FRAG_001454,FRAG_001594,FRAG_001454.bin,FRAG_001594.bin,sample_zip_009.zip,sample_zip_021.zip,zip,zip,10,5,0,0,0,negative_same_type
PAIR_POS_001332,FRAG_001439,FRAG_001440,FRAG_001439.bin,FRAG_001440.bin,sample_zip_008.zip,sample_zip_008.zip,zip,zip,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000437,FRAG_000472,FRAG_000473,FRAG_000472.bin,FRAG_000473.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,19,20,0,0,1,consecutive_neighbor
PAIR_POS_000659,FRAG_000703,FRAG_000704,FRAG_000703.bin,FRAG_000704.bin,sample_pdf_020.pdf,sample_pdf_020.pdf,pdf,pdf,30,31,0,0,1,consecutive_neighbor
PAIR_NEG_000242,FRAG_001275,FRAG_001079,FRAG_001275.bin,FRAG_001079.bin,sample_text_017.txt,sample_text_004.json,text,text,9,12,0,0,0,negative_same_type
PAIR_POS_001118,FRAG_001207,FRAG_001208,FRAG_001207.bin,FRAG_001208.bin,sample_text_015.json,sample_text_015.json,text,text,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001180,FRAG_001271,FRAG_001272,FRAG_001271.bin,FRAG_001272.bin,sample_text_017.txt,sample_text_017.txt,text,text,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000248,FRAG_000274,FRAG_000275,FRAG_000274.bin,FRAG_000275.bin,sample_pdf_002.pdf,sample_pdf_002.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_NEG_000750,FRAG_000831,FRAG_000823,FRAG_000831.bin,FRAG_000823.bin,sample_png_005.png,sample_png_004.png,png,png,4,8,0,0,0,negative_same_type
PAIR_POS_000824,FRAG_000883,FRAG_000884,FRAG_000883.bin,FRAG_000884.bin,sample_png_010.png,sample_png_010.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000691,FRAG_000737,FRAG_000738,FRAG_000737.bin,FRAG_000738.bin,sample_pdf_022.pdf,sample_pdf_022.pdf,pdf,pdf,17,18,0,0,1,consecutive_neighbor
PAIR_POS_000873,FRAG_000939,FRAG_000940,FRAG_000939.bin,FRAG_000940.bin,sample_png_017.png,sample_png_017.png,png,png,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_001317,FRAG_000083,FRAG_000277,FRAG_000083.bin,FRAG_000277.bin,sample_jpeg_010.jpg,sample_pdf_002.pdf,jpeg,pdf,5,18,0,0,0,negative_diff_type
PAIR_POS_001484,FRAG_001605,FRAG_001606,FRAG_001605.bin,FRAG_001606.bin,sample_zip_022.zip,sample_zip_022.zip,zip,zip,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000452,FRAG_000488,FRAG_000489,FRAG_000488.bin,FRAG_000489.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_NEG_000448,FRAG_000292,FRAG_000354,FRAG_000292.bin,FRAG_000354.bin,sample_pdf_003.pdf,sample_pdf_006.pdf,pdf,pdf,12,6,0,0,0,negative_same_type
PAIR_POS_001219,FRAG_001313,FRAG_001314,FRAG_001313.bin,FRAG_001314.bin,sample_text_020.txt,sample_text_020.txt,text,text,11,12,0,0,1,consecutive_neighbor
PAIR_NEG_001181,FRAG_000644,FRAG_000927,FRAG_000644.bin,FRAG_000927.bin,sample_pdf_019.pdf,sample_png_016.png,pdf,png,11,0,0,0,0,negative_diff_type
PAIR_POS_000234,FRAG_000260,FRAG_000261,FRAG_000260.bin,FRAG_000261.bin,sample_pdf_002.pdf,sample_pdf_002.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000925,FRAG_001339,FRAG_000051,FRAG_001339.bin,FRAG_000051.bin,sample_text_023.csv,sample_jpeg_006.jpg,text,jpeg,2,3,0,0,0,negative_diff_type
PAIR_NEG_001227,FRAG_000164,FRAG_001155,FRAG_000164.bin,FRAG_001155.bin,sample_jpeg_018.jpeg,sample_text_011.json,jpeg,text,2,8,0,0,0,negative_diff_type
PAIR_NEG_000386,FRAG_001395,FRAG_001624,FRAG_001395.bin,FRAG_001624.bin,sample_zip_004.zip,sample_zip_025.zip,zip,zip,0,1,1,0,0,negative_same_type
PAIR_NEG_000423,FRAG_001553,FRAG_001401,FRAG_001553.bin,FRAG_001401.bin,sample_zip_017.zip,sample_zip_005.zip,zip,zip,9,0,0,0,0,negative_same_type
PAIR_POS_001252,FRAG_001350,FRAG_001351,FRAG_001350.bin,FRAG_001351.bin,sample_text_024.txt,sample_text_024.txt,text,text,9,10,0,0,1,consecutive_neighbor
PAIR_POS_000935,FRAG_001008,FRAG_001009,FRAG_001008.bin,FRAG_001009.bin,sample_png_024.png,sample_png_024.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000479,FRAG_001257,FRAG_001199,FRAG_001257.bin,FRAG_001199.bin,sample_text_016.json,sample_text_014.txt,text,text,19,2,0,0,0,negative_same_type
PAIR_POS_000630,FRAG_000674,FRAG_000675,FRAG_000674.bin,FRAG_000675.bin,sample_pdf_020.pdf,sample_pdf_020.pdf,pdf,pdf,1,2,0,0,1,consecutive_neighbor
PAIR_NEG_000578,FRAG_000998,FRAG_000833,FRAG_000998.bin,FRAG_000833.bin,sample_png_023.png,sample_png_005.png,png,png,2,6,0,0,0,negative_same_type
PAIR_NEG_000256,FRAG_001467,FRAG_001413,FRAG_001467.bin,FRAG_001413.bin,sample_zip_011.zip,sample_zip_006.zip,zip,zip,4,3,0,0,0,negative_same_type
PAIR_POS_000353,FRAG_000384,FRAG_000385,FRAG_000384.bin,FRAG_000385.bin,sample_pdf_007.pdf,sample_pdf_007.pdf,pdf,pdf,14,15,0,0,1,consecutive_neighbor
PAIR_NEG_000116,FRAG_000829,FRAG_000885,FRAG_000829.bin,FRAG_000885.bin,sample_png_005.png,sample_png_010.png,png,png,2,4,0,0,0,negative_same_type
PAIR_POS_000268,FRAG_000295,FRAG_000296,FRAG_000295.bin,FRAG_000296.bin,sample_pdf_003.pdf,sample_pdf_003.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_POS_001329,FRAG_001436,FRAG_001437,FRAG_001436.bin,FRAG_001437.bin,sample_zip_008.zip,sample_zip_008.zip,zip,zip,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000498,FRAG_000536,FRAG_000537,FRAG_000536.bin,FRAG_000537.bin,sample_pdf_014.pdf,sample_pdf_014.pdf,pdf,pdf,9,10,0,0,1,consecutive_neighbor
PAIR_NEG_000984,FRAG_000152,FRAG_000456,FRAG_000152.bin,FRAG_000456.bin,sample_jpeg_017.jpg,sample_pdf_011.pdf,jpeg,pdf,4,3,0,0,0,negative_diff_type
PAIR_POS_001267,FRAG_001366,FRAG_001367,FRAG_001366.bin,FRAG_001367.bin,sample_text_025.log,sample_text_025.log,text,text,8,9,0,0,1,consecutive_neighbor
PAIR_POS_000966,FRAG_001041,FRAG_001042,FRAG_001041.bin,FRAG_001042.bin,sample_text_001.json,sample_text_001.json,text,text,16,17,0,1,1,consecutive_neighbor
PAIR_POS_000040,FRAG_000044,FRAG_000045,FRAG_000044.bin,FRAG_000045.bin,sample_jpeg_005.jpg,sample_jpeg_005.jpg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001364,FRAG_001474,FRAG_001475,FRAG_001474.bin,FRAG_001475.bin,sample_zip_011.zip,sample_zip_011.zip,zip,zip,11,12,0,0,1,consecutive_neighbor
PAIR_NEG_000593,FRAG_001583,FRAG_001465,FRAG_001583.bin,FRAG_001465.bin,sample_zip_020.zip,sample_zip_011.zip,zip,zip,7,2,0,0,0,negative_same_type
PAIR_POS_001382,FRAG_001494,FRAG_001495,FRAG_001494.bin,FRAG_001495.bin,sample_zip_013.zip,sample_zip_013.zip,zip,zip,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000148,FRAG_000165,FRAG_000166,FRAG_000165.bin,FRAG_000166.bin,sample_jpeg_018.jpeg,sample_jpeg_018.jpeg,jpeg,jpeg,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000478,FRAG_000514,FRAG_000515,FRAG_000514.bin,FRAG_000515.bin,sample_pdf_012.pdf,sample_pdf_012.pdf,pdf,pdf,31,32,0,0,1,consecutive_neighbor
PAIR_NEG_001053,FRAG_000865,FRAG_001144,FRAG_000865.bin,FRAG_001144.bin,sample_png_008.png,sample_text_010.log,png,text,10,5,0,0,0,negative_diff_type
PAIR_NEG_000897,FRAG_000889,FRAG_001083,FRAG_000889.bin,FRAG_001083.bin,sample_png_011.png,sample_text_004.json,png,text,1,16,0,0,0,negative_diff_type
PAIR_POS_001099,FRAG_001185,FRAG_001186,FRAG_001185.bin,FRAG_001186.bin,sample_text_012.log,sample_text_012.log,text,text,11,12,0,0,1,consecutive_neighbor
PAIR_POS_000939,FRAG_001013,FRAG_001014,FRAG_001013.bin,FRAG_001014.bin,sample_png_025.png,sample_png_025.png,png,png,2,3,0,0,1,consecutive_neighbor
PAIR_NEG_000186,FRAG_000405,FRAG_000755,FRAG_000405.bin,FRAG_000755.bin,sample_pdf_008.pdf,sample_pdf_024.pdf,pdf,pdf,15,0,0,0,0,negative_same_type
PAIR_POS_001340,FRAG_001448,FRAG_001449,FRAG_001448.bin,FRAG_001449.bin,sample_zip_009.zip,sample_zip_009.zip,zip,zip,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000434,FRAG_000469,FRAG_000470,FRAG_000469.bin,FRAG_000470.bin,sample_pdf_011.pdf,sample_pdf_011.pdf,pdf,pdf,16,17,0,0,1,consecutive_neighbor
PAIR_POS_000243,FRAG_000269,FRAG_000270,FRAG_000269.bin,FRAG_000270.bin,sample_pdf_002.pdf,sample_pdf_002.pdf,pdf,pdf,10,11,0,0,1,consecutive_neighbor
PAIR_NEG_001383,FRAG_000916,FRAG_001257,FRAG_000916.bin,FRAG_001257.bin,sample_png_014.png,sample_text_016.json,png,text,5,19,0,0,0,negative_diff_type
PAIR_NEG_001299,FRAG_001516,FRAG_001241,FRAG_001516.bin,FRAG_001241.bin,sample_zip_014.zip,sample_text_016.json,zip,text,13,3,0,0,0,negative_diff_type
PAIR_NEG_000064,FRAG_001586,FRAG_001478,FRAG_001586.bin,FRAG_001478.bin,sample_zip_020.zip,sample_zip_011.zip,zip,zip,10,15,0,0,0,negative_same_type
PAIR_POS_000115,FRAG_000129,FRAG_000130,FRAG_000129.bin,FRAG_000130.bin,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,jpeg,jpeg,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000695,FRAG_000742,FRAG_000743,FRAG_000742.bin,FRAG_000743.bin,sample_pdf_023.pdf,sample_pdf_023.pdf,pdf,pdf,0,1,1,0,1,consecutive_neighbor
PAIR_NEG_001090,FRAG_000841,FRAG_000467,FRAG_000841.bin,FRAG_000467.bin,sample_png_006.png,sample_pdf_011.pdf,png,pdf,6,14,0,0,0,negative_diff_type
PAIR_NEG_001406,FRAG_001487,FRAG_000097,FRAG_001487.bin,FRAG_000097.bin,sample_zip_012.zip,sample_jpeg_011.jpeg,zip,jpeg,5,5,0,0,0,negative_diff_type
PAIR_POS_000921,FRAG_000992,FRAG_000993,FRAG_000992.bin,FRAG_000993.bin,sample_png_022.png,sample_png_022.png,png,png,4,5,0,0,1,consecutive_neighbor
PAIR_NEG_000860,FRAG_000711,FRAG_001508,FRAG_000711.bin,FRAG_001508.bin,sample_pdf_021.pdf,sample_zip_014.zip,pdf,zip,3,5,0,0,0,negative_diff_type
PAIR_NEG_001206,FRAG_000809,FRAG_001102,FRAG_000809.bin,FRAG_001102.bin,sample_png_003.png,sample_text_007.csv,png,text,0,4,1,0,0,negative_diff_type
PAIR_NEG_000357,FRAG_000121,FRAG_000201,FRAG_000121.bin,FRAG_000201.bin,sample_jpeg_014.jpeg,sample_jpeg_023.jpeg,jpeg,jpeg,0,0,1,0,0,negative_same_type
PAIR_NEG_000665,FRAG_000129,FRAG_000165,FRAG_000129.bin,FRAG_000165.bin,sample_jpeg_015.jpeg,sample_jpeg_018.jpeg,jpeg,jpeg,4,3,0,0,0,negative_same_type
PAIR_POS_001447,FRAG_001564,FRAG_001565,FRAG_001564.bin,FRAG_001565.bin,sample_zip_018.zip,sample_zip_018.zip,zip,zip,6,7,0,0,1,consecutive_neighbor
PAIR_NEG_000597,FRAG_001265,FRAG_001047,FRAG_001265.bin,FRAG_001047.bin,sample_text_016.json,sample_text_002.txt,text,text,27,4,0,0,0,negative_same_type
PAIR_POS_000797,FRAG_000853,FRAG_000854,FRAG_000853.bin,FRAG_000854.bin,sample_png_007.png,sample_png_007.png,png,png,7,8,0,1,1,consecutive_neighbor
PAIR_POS_001002,FRAG_001080,FRAG_001081,FRAG_001080.bin,FRAG_001081.bin,sample_text_004.json,sample_text_004.json,text,text,13,14,0,0,1,consecutive_neighbor
PAIR_NEG_000398,FRAG_000987,FRAG_001018,FRAG_000987.bin,FRAG_001018.bin,sample_png_021.png,sample_png_025.png,png,png,13,7,0,0,0,negative_same_type
PAIR_POS_001215,FRAG_001309,FRAG_001310,FRAG_001309.bin,FRAG_001310.bin,sample_text_020.txt,sample_text_020.txt,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_NEG_001378,FRAG_001598,FRAG_000388,FRAG_001598.bin,FRAG_000388.bin,sample_zip_021.zip,sample_pdf_007.pdf,zip,pdf,9,18,0,0,0,negative_diff_type
PAIR_POS_001507,FRAG_001631,FRAG_001632,FRAG_001631.bin,FRAG_001632.bin,sample_zip_025.zip,sample_zip_025.zip,zip,zip,8,9,0,0,1,consecutive_neighbor
PAIR_POS_000074,FRAG_000083,FRAG_000084,FRAG_000083.bin,FRAG_000084.bin,sample_jpeg_010.jpg,sample_jpeg_010.jpg,jpeg,jpeg,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000287,FRAG_000316,FRAG_000317,FRAG_000316.bin,FRAG_000317.bin,sample_pdf_005.pdf,sample_pdf_005.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000389,FRAG_000422,FRAG_000423,FRAG_000422.bin,FRAG_000423.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,12,13,0,0,1,consecutive_neighbor
PAIR_POS_000897,FRAG_000965,FRAG_000966,FRAG_000965.bin,FRAG_000966.bin,sample_png_019.png,sample_png_019.png,png,png,8,9,0,0,1,consecutive_neighbor
PAIR_POS_001296,FRAG_001399,FRAG_001400,FRAG_001399.bin,FRAG_001400.bin,sample_zip_004.zip,sample_zip_004.zip,zip,zip,4,5,0,1,1,consecutive_neighbor
PAIR_NEG_000243,FRAG_001210,FRAG_001350,FRAG_001210.bin,FRAG_001350.bin,sample_text_015.json,sample_text_024.txt,text,text,5,9,0,0,0,negative_same_type
PAIR_NEG_000247,FRAG_001328,FRAG_001162,FRAG_001328.bin,FRAG_001162.bin,sample_text_022.log,sample_text_011.json,text,text,3,15,0,0,0,negative_same_type
PAIR_POS_001403,FRAG_001516,FRAG_001517,FRAG_001516.bin,FRAG_001517.bin,sample_zip_014.zip,sample_zip_014.zip,zip,zip,13,14,0,0,1,consecutive_neighbor
PAIR_NEG_000181,FRAG_001347,FRAG_001319,FRAG_001347.bin,FRAG_001319.bin,sample_text_024.txt,sample_text_021.csv,text,text,6,1,0,0,0,negative_same_type
PAIR_POS_000219,FRAG_000244,FRAG_000245,FRAG_000244.bin,FRAG_000245.bin,sample_pdf_001.pdf,sample_pdf_001.pdf,pdf,pdf,19,20,0,0,1,consecutive_neighbor
PAIR_NEG_000057,FRAG_001034,FRAG_001082,FRAG_001034.bin,FRAG_001082.bin,sample_text_001.json,sample_text_004.json,text,text,9,15,0,0,0,negative_same_type
PAIR_NEG_001067,FRAG_000034,FRAG_000427,FRAG_000034.bin,FRAG_000427.bin,sample_jpeg_004.jpeg,sample_pdf_009.pdf,jpeg,pdf,0,17,1,0,0,negative_diff_type
PAIR_POS_000392,FRAG_000425,FRAG_000426,FRAG_000425.bin,FRAG_000426.bin,sample_pdf_009.pdf,sample_pdf_009.pdf,pdf,pdf,15,16,0,0,1,consecutive_neighbor
PAIR_NEG_001451,FRAG_000973,FRAG_001596,FRAG_000973.bin,FRAG_001596.bin,sample_png_020.png,sample_zip_021.zip,png,zip,4,7,0,0,0,negative_diff_type
PAIR_NEG_000392,FRAG_001042,FRAG_001321,FRAG_001042.bin,FRAG_001321.bin,sample_text_001.json,sample_text_021.csv,text,text,17,3,0,0,0,negative_same_type
PAIR_POS_000081,FRAG_000090,FRAG_000091,FRAG_000090.bin,FRAG_000091.bin,sample_jpeg_010.jpg,sample_jpeg_010.jpg,jpeg,jpeg,12,13,0,1,1,consecutive_neighbor
PAIR_POS_001136,FRAG_001225,FRAG_001226,FRAG_001225.bin,FRAG_001226.bin,sample_text_015.json,sample_text_015.json,text,text,20,21,0,0,1,consecutive_neighbor
PAIR_POS_000362,FRAG_000394,FRAG_000395,FRAG_000394.bin,FRAG_000395.bin,sample_pdf_008.pdf,sample_pdf_008.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000416,FRAG_000450,FRAG_000451,FRAG_000450.bin,FRAG_000451.bin,sample_pdf_010.pdf,sample_pdf_010.pdf,pdf,pdf,5,6,0,0,1,consecutive_neighbor
PAIR_POS_001488,FRAG_001610,FRAG_001611,FRAG_001610.bin,FRAG_001611.bin,sample_zip_023.zip,sample_zip_023.zip,zip,zip,0,1,1,0,1,consecutive_neighbor
PAIR_POS_000594,FRAG_000637,FRAG_000638,FRAG_000637.bin,FRAG_000638.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,4,5,0,0,1,consecutive_neighbor
PAIR_POS_000942,FRAG_001016,FRAG_001017,FRAG_001016.bin,FRAG_001017.bin,sample_png_025.png,sample_png_025.png,png,png,5,6,0,0,1,consecutive_neighbor
PAIR_POS_000165,FRAG_000184,FRAG_000185,FRAG_000184.bin,FRAG_000185.bin,sample_jpeg_020.jpg,sample_jpeg_020.jpg,jpeg,jpeg,2,3,0,0,1,consecutive_neighbor
PAIR_POS_000697,FRAG_000744,FRAG_000745,FRAG_000744.bin,FRAG_000745.bin,sample_pdf_023.pdf,sample_pdf_023.pdf,pdf,pdf,2,3,0,0,1,consecutive_neighbor
PAIR_POS_001095,FRAG_001181,FRAG_001182,FRAG_001181.bin,FRAG_001182.bin,sample_text_012.log,sample_text_012.log,text,text,7,8,0,0,1,consecutive_neighbor
PAIR_POS_000749,FRAG_000799,FRAG_000800,FRAG_000799.bin,FRAG_000800.bin,sample_png_001.png,sample_png_001.png,png,png,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_000341,FRAG_000993,FRAG_000998,FRAG_000993.bin,FRAG_000998.bin,sample_png_022.png,sample_png_023.png,png,png,5,2,0,0,0,negative_same_type
PAIR_NEG_001282,FRAG_000348,FRAG_001571,FRAG_000348.bin,FRAG_001571.bin,sample_pdf_006.pdf,sample_zip_019.zip,pdf,zip,0,3,1,0,0,negative_diff_type
PAIR_POS_001295,FRAG_001398,FRAG_001399,FRAG_001398.bin,FRAG_001399.bin,sample_zip_004.zip,sample_zip_004.zip,zip,zip,3,4,0,0,1,consecutive_neighbor
PAIR_POS_000114,FRAG_000128,FRAG_000129,FRAG_000128.bin,FRAG_000129.bin,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,jpeg,jpeg,3,4,0,0,1,consecutive_neighbor
PAIR_NEG_001057,FRAG_001476,FRAG_000911,FRAG_001476.bin,FRAG_000911.bin,sample_zip_011.zip,sample_png_014.png,zip,png,13,0,0,0,0,negative_diff_type
PAIR_POS_000621,FRAG_000664,FRAG_000665,FRAG_000664.bin,FRAG_000665.bin,sample_pdf_019.pdf,sample_pdf_019.pdf,pdf,pdf,31,32,0,0,1,consecutive_neighbor
